,AD1_AD2,AD3_AD4,AD5_AD6,Ct1_Ct2,Ct3_Ct4,Ct5_Ct6
VPS13B,0.14583333333333334,0.35319148936170214,0.2198581560283688,0.18674698795180722,0.3950762016412661,0.25588235294117645
COX6C,0.125,0.06382978723404255,0.15602836879432624,0.14457831325301204,0.16998827667057445,0.07352941176470588
RGS22,0.010416666666666666,0.1574468085106383,0.02127659574468085,0.006024096385542169,0.08792497069167643,0.061764705882352944
POLR2K,0.020833333333333332,0.00851063829787234,0.014184397163120567,0.024096385542168676,0.03634232121922626,0.030882352941176472
SPAG1,0.041666666666666664,0.18723404255319148,0.04964539007092199,0.05421686746987952,0.06916764361078546,0.04411764705882353
RNF19A,0.2916666666666667,0.48936170212765956,0.40425531914893614,0.26506024096385544,0.3481828839390387,0.3588235294117647
ANKRD46,0.020833333333333332,0.05531914893617021,0.014184397163120567,0.030120481927710843,0.038686987104337635,0.030882352941176472
PABPC1,0.10416666666666667,0.3276595744680851,0.1702127659574468,0.08433734939759036,0.13481828839390386,0.13823529411764707
YWHAZ,0.13541666666666666,0.09787234042553192,0.07801418439716312,0.05421686746987952,0.1242672919109027,0.08529411764705883
KB-1460A1.5,0.125,0.029787234042553193,0.02127659574468085,0.024096385542168676,0.015240328253223915,0.014705882352941176
ZNF706,0.10416666666666667,0.09787234042553192,0.1276595744680851,0.09036144578313253,0.11371629542790153,0.125
NCALD,0.03125,0.00851063829787234,0.0070921985815602835,0.006024096385542169,0.05744431418522861,0.025
UBR5,0.2708333333333333,0.4085106382978723,0.28368794326241137,0.30120481927710846,0.49941383352872215,0.4
AZIN1,0.041666666666666664,0.11063829787234042,0.05673758865248227,0.05421686746987952,0.1488862837045721,0.09264705882352942
AZIN1-AS1,0.041666666666666664,0.26382978723404255,0.07092198581560284,0.08433734939759036,0.2063305978898007,0.10441176470588236
KB-1507C5.4,0.0,0.1148936170212766,0.014184397163120567,0.04216867469879518,0.032825322391559206,0.03235294117647059
ATP6V1C1,0.09375,0.10638297872340426,0.028368794326241134,0.0783132530120482,0.08792497069167643,0.0661764705882353
BAALC,0.125,0.3702127659574468,0.24822695035460993,0.1746987951807229,0.38686987104337633,0.2838235294117647
BAALC-AS1,0.041666666666666664,0.06808510638297872,0.11347517730496454,0.06626506024096386,0.09495896834701055,0.08529411764705883
SLC25A32,0.03125,0.03829787234042553,0.03546099290780142,0.0,0.01406799531066823,0.027941176470588237
RIMS2,0.0625,0.029787234042553193,0.028368794326241134,0.04819277108433735,0.09495896834701055,0.03676470588235294
LRP12,0.03125,0.06808510638297872,0.04964539007092199,0.03614457831325301,0.07971864009378664,0.05
ZFPM2,0.21875,0.2170212765957447,0.19858156028368795,0.1566265060240964,0.305978898007034,0.3029411764705882
OXR1,0.19791666666666666,0.23404255319148937,0.24113475177304963,0.23493975903614459,0.2895662368112544,0.2852941176470588
RP11-649G15.2,0.010416666666666666,0.05531914893617021,0.028368794326241134,0.030120481927710843,0.04572098475967175,0.025
ANGPT1,0.041666666666666664,0.22127659574468084,0.0851063829787234,0.10843373493975904,0.16060961313012895,0.11323529411764706
RSPO2,0.0,0.0,0.0070921985815602835,0.006024096385542169,0.010550996483001172,0.013235294117647059
EIF3E,0.11458333333333333,0.13191489361702127,0.1702127659574468,0.20481927710843373,0.2813599062133646,0.275
EMC2,0.041666666666666664,0.14893617021276595,0.05673758865248227,0.1686746987951807,0.20984759671746775,0.13676470588235295
NUDCD1,0.010416666666666666,0.01276595744680851,0.0070921985815602835,0.006024096385542169,0.026963657678780773,0.013235294117647059
ENY2,0.010416666666666666,0.059574468085106386,0.03546099290780142,0.04819277108433735,0.07737397420867527,0.07205882352941176
EBAG9,0.010416666666666666,0.02553191489361702,0.0070921985815602835,0.04216867469879518,0.053927315357561546,0.04264705882352941
SYBU,0.020833333333333332,0.09787234042553192,0.04964539007092199,0.05421686746987952,0.08675263774912075,0.08529411764705883
LINC01608,0.041666666666666664,0.029787234042553193,0.014184397163120567,0.03614457831325301,0.08558030480656506,0.061764705882352944
LINC01609,0.03125,0.0425531914893617,0.014184397163120567,0.03614457831325301,0.02579132473622509,0.03823529411764706
CSMD3,0.09375,0.08936170212765958,0.028368794326241134,0.06626506024096386,0.123094958968347,0.09705882352941177
TRPS1,0.8854166666666666,1.0212765957446808,0.9290780141843972,1.0060240963855422,1.8007033997655335,1.3764705882352941
EIF3H,0.3020833333333333,0.0425531914893617,0.0425531914893617,0.07228915662650602,0.12661195779601406,0.08235294117647059
UTP23,0.03125,0.05531914893617021,0.07092198581560284,0.03614457831325301,0.06096131301289566,0.03676470588235294
RAD21,0.19791666666666666,0.059574468085106386,0.03546099290780142,0.03614457831325301,0.07151230949589683,0.07352941176470588
MED30,0.03125,0.01276595744680851,0.0,0.024096385542168676,0.01406799531066823,0.025
EXT1,0.10416666666666667,0.19148936170212766,0.14893617021276595,0.15060240963855423,0.3821805392731536,0.21176470588235294
SAMD12,0.041666666666666664,0.08085106382978724,0.06382978723404255,0.0783132530120482,0.09378663540445487,0.0838235294117647
AC023590.1,0.03125,0.03404255319148936,0.0,0.018072289156626505,0.021101992966002344,0.01911764705882353
SAMD12-AS1,0.010416666666666666,0.01702127659574468,0.0,0.006024096385542169,0.004689331770222743,0.0029411764705882353
MAL2,0.0,0.00425531914893617,0.0,0.006024096385542169,0.008206330597889801,0.0014705882352941176
ENPP2,0.3125,0.0425531914893617,0.03546099290780142,0.060240963855421686,0.12778429073856976,0.07647058823529412
TAF2,0.07291666666666667,0.0425531914893617,0.07092198581560284,0.04216867469879518,0.08206330597889801,0.060294117647058824
DEPTOR,0.03125,0.06382978723404255,0.03546099290780142,0.006024096385542169,0.03048065650644783,0.014705882352941176
COL14A1,0.010416666666666666,0.00851063829787234,0.0070921985815602835,0.012048192771084338,0.007033997655334115,0.0029411764705882353
MRPL13,0.010416666666666666,0.01276595744680851,0.02127659574468085,0.030120481927710843,0.03048065650644783,0.022058823529411766
MTBP,0.010416666666666666,0.03829787234042553,0.028368794326241134,0.018072289156626505,0.03634232121922626,0.007352941176470588
SNTB1,0.07291666666666667,0.1702127659574468,0.0851063829787234,0.10240963855421686,0.2309495896834701,0.1661764705882353
ZHX2,0.21875,0.2680851063829787,0.2907801418439716,0.3373493975903614,0.5779601406799532,0.4102941176470588
DERL1,0.0625,0.01276595744680851,0.0425531914893617,0.03614457831325301,0.03048065650644783,0.020588235294117647
TBC1D31,0.041666666666666664,0.01702127659574468,0.0425531914893617,0.05421686746987952,0.04337631887456037,0.058823529411764705
ATAD2,0.010416666666666666,0.04680851063829787,0.03546099290780142,0.006024096385542169,0.04337631887456037,0.025
WDYHV1,0.0,0.03829787234042553,0.02127659574468085,0.03614457831325301,0.031652989449003514,0.025
FBXO32,0.052083333333333336,0.04680851063829787,0.02127659574468085,0.006024096385542169,0.0668229777256741,0.029411764705882353
FAM91A1,0.0625,0.05531914893617021,0.0425531914893617,0.024096385542168676,0.041031652989449004,0.03235294117647059
TMEM65,0.041666666666666664,0.05106382978723404,0.05673758865248227,0.060240963855421686,0.07502930832356389,0.06323529411764706
RNF139,0.052083333333333336,0.029787234042553193,0.0070921985815602835,0.030120481927710843,0.03634232121922626,0.020588235294117647
TATDN1,0.020833333333333332,0.0425531914893617,0.0070921985815602835,0.04216867469879518,0.06096131301289566,0.045588235294117645
NDUFB9,0.052083333333333336,0.07659574468085106,0.0425531914893617,0.07228915662650602,0.07620164126611957,0.057352941176470586
MTSS1,0.08333333333333333,0.05106382978723404,0.02127659574468085,0.006024096385542169,0.0738569753810082,0.026470588235294117
SQLE,0.0625,0.03404255319148936,0.014184397163120567,0.0,0.021101992966002344,0.01764705882352941
KIAA0196,0.041666666666666664,0.03404255319148936,0.04964539007092199,0.04216867469879518,0.0668229777256741,0.07058823529411765
NSMCE2,0.20833333333333334,0.30638297872340425,0.14893617021276595,0.2710843373493976,0.39155920281359907,0.3088235294117647
FAM84B,0.041666666666666664,0.01702127659574468,0.014184397163120567,0.024096385542168676,0.010550996483001172,0.011764705882352941
PVT1,0.03125,0.03404255319148936,0.04964539007092199,0.03614457831325301,0.044548651817116064,0.023529411764705882
CCDC26,0.010416666666666666,0.0,0.0070921985815602835,0.0,0.005861664712778429,0.004411764705882353
FAM49B,0.0625,0.06808510638297872,0.028368794326241134,0.0783132530120482,0.12075029308323564,0.075
ASAP1,0.3541666666666667,0.5106382978723404,0.2907801418439716,0.24096385542168675,0.6811254396248535,0.4279411764705882
ADCY8,0.14583333333333334,0.5574468085106383,0.22695035460992907,0.25903614457831325,0.4876905041031653,0.325
EFR3A,0.125,0.17872340425531916,0.15602836879432624,0.13253012048192772,0.21219226260257915,0.17941176470588235
KCNQ3,0.0625,0.029787234042553193,0.07092198581560284,0.16265060240963855,0.37280187573270807,0.27058823529411763
LRRC6,0.041666666666666664,0.03829787234042553,0.03546099290780142,0.04819277108433735,0.07268464243845252,0.06911764705882353
PHF20L1,0.125,0.14042553191489363,0.06382978723404255,0.13253012048192772,0.15005861664712777,0.17205882352941176
NDRG1,0.7291666666666666,0.08085106382978724,0.1276595744680851,0.060240963855421686,0.11019929660023446,0.1338235294117647
ST3GAL1,0.0625,0.04680851063829787,0.03546099290780142,0.03614457831325301,0.11371629542790153,0.060294117647058824
ZFAT,0.0,0.01276595744680851,0.0070921985815602835,0.006024096385542169,0.026963657678780773,0.008823529411764706
KHDRBS3,0.041666666666666664,0.03829787234042553,0.02127659574468085,0.07228915662650602,0.0492379835873388,0.04264705882352941
RP11-30J20.1,0.0,0.0,0.0,0.030120481927710843,0.023446658851113716,0.01764705882352941
RP11-238K6.1,0.010416666666666666,0.029787234042553193,0.0070921985815602835,0.012048192771084338,0.016412661195779603,0.01764705882352941
FAM135B,0.15625,0.17446808510638298,0.11347517730496454,0.07228915662650602,0.13716295427901523,0.09411764705882353
TRAPPC9,0.07291666666666667,0.28085106382978725,0.09929078014184398,0.18072289156626506,0.33177022274325907,0.1661764705882353
AGO2,0.25,0.15319148936170213,0.10638297872340426,0.09036144578313253,0.1559202813599062,0.13088235294117648
PTK2,0.3541666666666667,0.7361702127659574,0.425531914893617,0.5,0.9284876905041032,0.6176470588235294
DENND3,0.020833333333333332,0.02127659574468085,0.02127659574468085,0.006024096385542169,0.012895662368112544,0.011764705882352941
PTP4A3,0.03125,0.09361702127659574,0.028368794326241134,0.012048192771084338,0.01406799531066823,0.016176470588235296
TSNARE1,0.020833333333333332,0.06808510638297872,0.03546099290780142,0.06626506024096386,0.04220398593200469,0.03676470588235294
ADGRB1,0.17708333333333334,0.029787234042553193,0.09219858156028368,0.0963855421686747,0.15357561547479484,0.16029411764705884
LYNX1,0.052083333333333336,0.029787234042553193,0.0070921985815602835,0.006024096385542169,0.03048065650644783,0.04264705882352941
LY6E,0.020833333333333332,0.01702127659574468,0.0070921985815602835,0.024096385542168676,0.022274325908558032,0.014705882352941176
LY6H,0.14583333333333334,0.029787234042553193,0.02127659574468085,0.0783132530120482,0.09378663540445487,0.05
GPIHBP1,0.10416666666666667,0.01702127659574468,0.028368794326241134,0.0,0.004689331770222743,0.007352941176470588
GLI4,0.03125,0.02553191489361702,0.0,0.03614457831325301,0.04337631887456037,0.022058823529411766
RHPN1,0.3958333333333333,0.7063829787234043,0.2765957446808511,0.12048192771084337,0.16881594372801875,0.14852941176470588
GSDMD,0.052083333333333336,0.01702127659574468,0.0070921985815602835,0.04216867469879518,0.05509964830011723,0.07352941176470588
NAPRT,0.020833333333333332,0.02127659574468085,0.03546099290780142,0.060240963855421686,0.04806565064478312,0.06764705882352941
EEF1D,0.4375,0.0851063829787234,0.19858156028368795,0.1746987951807229,0.15123094958968347,0.14705882352941177
ZNF623,0.010416666666666666,0.02553191489361702,0.0070921985815602835,0.006024096385542169,0.017584994138335287,0.030882352941176472
SCRIB,0.14583333333333334,0.10212765957446808,0.09929078014184398,0.08433734939759036,0.07033997655334115,0.09705882352941177
PUF60,0.19791666666666666,0.07234042553191489,0.04964539007092199,0.03614457831325301,0.07033997655334115,0.08676470588235294
NRBP2,0.125,0.23404255319148937,0.16312056737588654,0.18072289156626506,0.3493552168815944,0.38235294117647056
PLEC,0.5520833333333334,0.4723404255319149,0.3546099290780142,0.1927710843373494,0.22860492379835873,0.19264705882352942
PARP10,0.07291666666666667,0.02553191489361702,0.10638297872340426,0.08433734939759036,0.05861664712778429,0.08235294117647059
GRINA,0.1875,0.14042553191489363,0.15602836879432624,0.20481927710843373,0.2801875732708089,0.29705882352941176
GPAA1,0.15625,0.07234042553191489,0.06382978723404255,0.06626506024096386,0.06447831184056271,0.07794117647058824
CYC1,0.16666666666666666,0.10638297872340426,0.03546099290780142,0.09036144578313253,0.1652989449003517,0.1411764705882353
SHARPIN,0.09375,0.05531914893617021,0.02127659574468085,0.06626506024096386,0.08909730363423213,0.07352941176470588
MAF1,0.11458333333333333,0.03404255319148936,0.05673758865248227,0.024096385542168676,0.041031652989449004,0.027941176470588237
MROH1,0.14583333333333334,0.13191489361702127,0.07092198581560284,0.07228915662650602,0.08675263774912075,0.06764705882352941
BOP1,0.052083333333333336,0.01276595744680851,0.04964539007092199,0.04216867469879518,0.017584994138335287,0.01911764705882353
HSF1,0.07291666666666667,0.029787234042553193,0.014184397163120567,0.04819277108433735,0.03985932004689332,0.05
DGAT1,0.052083333333333336,0.029787234042553193,0.04964539007092199,0.04216867469879518,0.023446658851113716,0.026470588235294117
CPSF1,0.07291666666666667,0.06808510638297872,0.06382978723404255,0.03614457831325301,0.03048065650644783,0.041176470588235294
VPS28,0.22916666666666666,0.09787234042553192,0.12056737588652482,0.10240963855421686,0.1242672919109027,0.13823529411764707
CYHR1,0.3958333333333333,0.19574468085106383,0.14184397163120568,0.16265060240963855,0.22157092614302462,0.2235294117647059
KIFC2,0.3645833333333333,0.07234042553191489,0.2198581560283688,0.12048192771084337,0.10199296600234467,0.14558823529411766
PPP1R16A,0.08333333333333333,0.1702127659574468,0.0851063829787234,0.0783132530120482,0.16060961313012895,0.1161764705882353
GPT,0.07291666666666667,0.05531914893617021,0.05673758865248227,0.024096385542168676,0.09378663540445487,0.08676470588235294
ARHGAP39,0.07291666666666667,0.1574468085106383,0.15602836879432624,0.012048192771084338,0.04220398593200469,0.030882352941176472
ZNF251,0.03125,0.10212765957446808,0.0425531914893617,0.05421686746987952,0.07854630715123095,0.061764705882352944
RPL8,0.22916666666666666,0.1148936170212766,0.028368794326241134,0.12048192771084337,0.1746776084407972,0.1426470588235294
ZNF250,0.041666666666666664,0.02553191489361702,0.028368794326241134,0.012048192771084338,0.0246189917936694,0.025
ZNF16,0.010416666666666666,0.00851063829787234,0.0070921985815602835,0.018072289156626505,0.017584994138335287,0.010294117647058823
C8orf33,0.0625,0.01276595744680851,0.014184397163120567,0.018072289156626505,0.017584994138335287,0.010294117647058823
WASH1,0.5625,0.1148936170212766,0.3120567375886525,0.12048192771084337,0.11137162954279015,0.1588235294117647
CBWD1,0.03125,0.03404255319148936,0.0070921985815602835,0.04819277108433735,0.04689331770222743,0.03823529411764706
DOCK8,0.020833333333333332,0.0,0.028368794326241134,0.012048192771084338,0.04806565064478312,0.03529411764705882
KANK1,0.3854166666666667,0.6638297872340425,0.6382978723404256,0.5963855421686747,0.7713950762016413,0.5985294117647059
SMARCA2,0.21875,0.33617021276595743,0.2127659574468085,0.3192771084337349,0.7033997655334114,0.4852941176470588
VLDLR-AS1,0.0,0.00851063829787234,0.0,0.006024096385542169,0.015240328253223915,0.011764705882352941
VLDLR,0.010416666666666666,0.00425531914893617,0.0070921985815602835,0.018072289156626505,0.008206330597889801,0.004411764705882353
KCNV2,0.0,0.03404255319148936,0.0,0.012048192771084338,0.011723329425556858,0.026470588235294117
PUM3,0.041666666666666664,0.13191489361702127,0.0851063829787234,0.03614457831325301,0.12192262602579132,0.0661764705882353
RFX3,0.3854166666666667,0.7489361702127659,0.5531914893617021,0.4939759036144578,0.9015240328253223,0.6720588235294118
RFX3-AS1,0.041666666666666664,0.6893617021276596,0.10638297872340426,0.1927710843373494,0.3903868698710434,0.2676470588235294
GLIS3,0.9166666666666666,1.6553191489361703,1.1702127659574468,1.0481927710843373,1.514654161781946,0.9838235294117647
SLC1A1,0.020833333333333332,0.00851063829787234,0.04964539007092199,0.0,0.029308323563892145,0.016176470588235296
SPATA6L,0.020833333333333332,0.02553191489361702,0.04964539007092199,0.006024096385542169,0.06565064478311841,0.03235294117647059
CDC37L1,0.07291666666666667,0.0851063829787234,0.028368794326241134,0.04216867469879518,0.07268464243845252,0.07352941176470588
AK3,0.25,0.2,0.3120567375886525,0.16265060240963855,0.2250879249706917,0.17941176470588235
RCL1,0.020833333333333332,0.1148936170212766,0.02127659574468085,0.04819277108433735,0.08206330597889801,0.047058823529411764
JAK2,0.041666666666666664,0.09361702127659574,0.07092198581560284,0.04216867469879518,0.10433763188745604,0.06470588235294118
PLGRKT,0.0,0.0425531914893617,0.028368794326241134,0.018072289156626505,0.05509964830011723,0.04852941176470588
RIC1,0.11458333333333333,0.19574468085106383,0.05673758865248227,0.10843373493975904,0.16295427901524032,0.1323529411764706
ERMP1,0.09375,0.03829787234042553,0.02127659574468085,0.024096385542168676,0.04572098475967175,0.061764705882352944
KIAA2026,0.08333333333333333,0.25957446808510637,0.15602836879432624,0.08433734939759036,0.21688159437280188,0.18676470588235294
RANBP6,0.03125,0.01276595744680851,0.02127659574468085,0.012048192771084338,0.01992966002344666,0.014705882352941176
IL33,0.010416666666666666,0.09361702127659574,0.014184397163120567,0.0783132530120482,0.1735052754982415,0.1
UHRF2,0.0625,0.0425531914893617,0.0425531914893617,0.06626506024096386,0.06330597889800703,0.03235294117647059
GLDC,0.010416666666666666,0.05106382978723404,0.0425531914893617,0.060240963855421686,0.059788980070339975,0.061764705882352944
KDM4C,0.11458333333333333,0.059574468085106386,0.06382978723404255,0.05421686746987952,0.08558030480656506,0.07058823529411765
TMEM261,0.041666666666666664,0.03404255319148936,0.0425531914893617,0.03614457831325301,0.03751465416178194,0.022058823529411766
PTPRD,0.4895833333333333,0.3148936170212766,0.1702127659574468,0.29518072289156627,0.48182883939038684,0.3029411764705882
RP11-75C9.2,0.0,0.0,0.0,0.0,0.0011723329425556857,0.0014705882352941176
LURAP1L-AS1,0.052083333333333336,0.01276595744680851,0.0070921985815602835,0.0,0.01406799531066823,0.0029411764705882353
LURAP1L,0.010416666666666666,0.00425531914893617,0.0,0.006024096385542169,0.009378663540445486,0.004411764705882353
MPDZ,0.22916666666666666,0.28085106382978725,0.19858156028368795,0.12650602409638553,0.2696365767878077,0.19264705882352942
NFIB,0.53125,0.7914893617021277,0.6312056737588653,0.8072289156626506,1.3305978898007034,1.011764705882353
RP11-120J1.1,0.020833333333333332,0.059574468085106386,0.0425531914893617,0.07228915662650602,0.18405627198124266,0.11323529411764706
ZDHHC21,0.16666666666666666,0.20425531914893616,0.18439716312056736,0.2289156626506024,0.324736225087925,0.2161764705882353
FREM1,0.010416666666666666,0.02553191489361702,0.03546099290780142,0.04216867469879518,0.04806565064478312,0.026470588235294117
TTC39B,0.03125,0.01702127659574468,0.014184397163120567,0.06626506024096386,0.06096131301289566,0.027941176470588237
SNAPC3,0.041666666666666664,0.07659574468085106,0.014184397163120567,0.04819277108433735,0.08206330597889801,0.06323529411764706
PSIP1,0.07291666666666667,0.059574468085106386,0.07092198581560284,0.060240963855421686,0.05627198124267292,0.04411764705882353
CCDC171,0.10416666666666667,0.16170212765957448,0.07092198581560284,0.12650602409638553,0.19460726846424384,0.14705882352941177
BNC2,0.020833333333333332,0.19148936170212766,0.0425531914893617,0.030120481927710843,0.053927315357561546,0.020588235294117647
CNTLN,0.041666666666666664,0.09361702127659574,0.09219858156028368,0.04819277108433735,0.10433763188745604,0.11323529411764706
SH3GL2,0.052083333333333336,0.05531914893617021,0.02127659574468085,0.04216867469879518,0.08323563892145369,0.039705882352941174
ADAMTSL1,0.010416666666666666,0.01702127659574468,0.014184397163120567,0.024096385542168676,0.029308323563892145,0.030882352941176472
RRAGA,0.020833333333333332,0.0425531914893617,0.0070921985815602835,0.04216867469879518,0.059788980070339975,0.027941176470588237
PLIN2,0.03125,0.07234042553191489,0.07801418439716312,0.030120481927710843,0.031652989449003514,0.029411764705882353
DENND4C,0.10416666666666667,0.2297872340425532,0.10638297872340426,0.1566265060240964,0.24501758499413834,0.16029411764705884
RPS6,0.13541666666666666,0.1276595744680851,0.10638297872340426,0.2891566265060241,0.32708089097303633,0.18676470588235294
ACER2,0.010416666666666666,0.00425531914893617,0.0,0.0,0.0035169988276670576,0.0
SLC24A2,0.4479166666666667,0.12340425531914893,0.15602836879432624,0.10843373493975904,0.2696365767878077,0.14558823529411766
MLLT3,0.13541666666666666,0.1574468085106383,0.24113475177304963,0.15060240963855423,0.3552168815943728,0.3044117647058823
FOCAD,0.03125,0.10638297872340426,0.06382978723404255,0.13855421686746988,0.1735052754982415,0.13823529411764707
KLHL9,0.11458333333333333,0.01276595744680851,0.02127659574468085,0.030120481927710843,0.026963657678780773,0.03823529411764706
CDKN2A,0.020833333333333332,0.0,0.0,0.0,0.0035169988276670576,0.0058823529411764705
LINC01239,0.010416666666666666,0.07659574468085106,0.0070921985815602835,0.030120481927710843,0.053927315357561546,0.030882352941176472
ELAVL2,0.041666666666666664,0.00851063829787234,0.0070921985815602835,0.0,0.012895662368112544,0.010294117647058823
CAAP1,0.03125,0.02553191489361702,0.03546099290780142,0.030120481927710843,0.08089097303634232,0.06323529411764706
PLAA,0.07291666666666667,0.04680851063829787,0.0070921985815602835,0.030120481927710843,0.04220398593200469,0.039705882352941174
IFT74,0.052083333333333336,0.0851063829787234,0.02127659574468085,0.060240963855421686,0.09378663540445487,0.0838235294117647
TEK,0.0,0.00425531914893617,0.0070921985815602835,0.0,0.004689331770222743,0.007352941176470588
MOB3B,0.07291666666666667,0.10638297872340426,0.1347517730496454,0.05421686746987952,0.05744431418522861,0.045588235294117645
C9orf72,0.03125,0.10638297872340426,0.06382978723404255,0.04216867469879518,0.08206330597889801,0.047058823529411764
LINGO2,0.052083333333333336,0.03404255319148936,0.014184397163120567,0.05421686746987952,0.06565064478311841,0.047058823529411764
LINC01242,0.020833333333333332,0.03404255319148936,0.0070921985815602835,0.024096385542168676,0.01875732708089097,0.026470588235294117
ACO1,0.041666666666666664,0.04680851063829787,0.04964539007092199,0.060240963855421686,0.0914419695193435,0.08529411764705883
DDX58,0.03125,0.10638297872340426,0.02127659574468085,0.05421686746987952,0.07502930832356389,0.05
TOPORS,0.020833333333333332,0.059574468085106386,0.04964539007092199,0.03614457831325301,0.0492379835873388,0.030882352941176472
TOPORS-AS1,0.0625,0.01276595744680851,0.014184397163120567,0.018072289156626505,0.041031652989449004,0.020588235294117647
NDUFB6,0.08333333333333333,0.02127659574468085,0.07092198581560284,0.05421686746987952,0.10199296600234467,0.058823529411764705
APTX,0.041666666666666664,0.07659574468085106,0.07092198581560284,0.04819277108433735,0.07737397420867527,0.07941176470588235
DNAJA1,0.3229166666666667,0.0425531914893617,0.09929078014184398,0.05421686746987952,0.08558030480656506,0.03823529411764706
SMU1,0.052083333333333336,0.02553191489361702,0.0070921985815602835,0.018072289156626505,0.035169988276670575,0.025
B4GALT1,0.041666666666666664,0.02127659574468085,0.028368794326241134,0.0,0.02579132473622509,0.004411764705882353
BAG1,0.0,0.01702127659574468,0.0070921985815602835,0.012048192771084338,0.032825322391559206,0.007352941176470588
CHMP5,0.03125,0.03404255319148936,0.0070921985815602835,0.024096385542168676,0.059788980070339975,0.045588235294117645
NFX1,0.020833333333333332,0.16595744680851063,0.0425531914893617,0.05421686746987952,0.10433763188745604,0.075
UBE2R2,0.13541666666666666,0.2,0.11347517730496454,0.08433734939759036,0.12895662368112543,0.0838235294117647
UBAP2,0.10416666666666667,0.20425531914893616,0.1347517730496454,0.08433734939759036,0.1817116060961313,0.15441176470588236
UBAP1,0.03125,0.09361702127659574,0.09219858156028368,0.10240963855421686,0.1735052754982415,0.12058823529411765
NUDT2,0.03125,0.05106382978723404,0.0,0.04819277108433735,0.044548651817116064,0.03529411764705882
KIAA1161,0.020833333333333332,0.01276595744680851,0.0851063829787234,0.03614457831325301,0.05861664712778429,0.07205882352941176
C9orf24,0.010416666666666666,0.02127659574468085,0.07801418439716312,0.0,0.04689331770222743,0.03235294117647059
FAM219A,0.041666666666666664,0.05531914893617021,0.05673758865248227,0.030120481927710843,0.0738569753810082,0.058823529411764705
ENHO,0.125,0.20851063829787234,0.14184397163120568,0.1927710843373494,0.3130128956623681,0.17941176470588235
CNTFR,0.041666666666666664,0.05531914893617021,0.10638297872340426,0.10843373493975904,0.09964830011723329,0.1323529411764706
DCTN3,0.020833333333333332,0.02553191489361702,0.014184397163120567,0.04819277108433735,0.044548651817116064,0.03529411764705882
SIGMAR1,0.020833333333333332,0.01702127659574468,0.0425531914893617,0.04216867469879518,0.017584994138335287,0.014705882352941176
IL11RA,0.14583333333333334,0.10638297872340426,0.05673758865248227,0.0963855421686747,0.08323563892145369,0.07352941176470588
VCP,0.052083333333333336,0.14468085106382977,0.07092198581560284,0.07228915662650602,0.0984759671746776,0.061764705882352944
STOML2,0.07291666666666667,0.0425531914893617,0.0070921985815602835,0.04819277108433735,0.03634232121922626,0.03676470588235294
FAM214B,0.10416666666666667,0.04680851063829787,0.0851063829787234,0.030120481927710843,0.05627198124267292,0.07647058823529412
UNC13B,0.09375,0.0851063829787234,0.07092198581560284,0.018072289156626505,0.09613130128956623,0.057352941176470586
RUSC2,0.07291666666666667,0.0425531914893617,0.0425531914893617,0.0783132530120482,0.07971864009378664,0.06911764705882353
TESK1,0.11458333333333333,0.02553191489361702,0.05673758865248227,0.024096385542168676,0.016412661195779603,0.01911764705882353
CCDC107,0.09375,0.06382978723404255,0.05673758865248227,0.024096385542168676,0.03751465416178194,0.030882352941176472
TPM2,0.08333333333333333,0.05106382978723404,0.09929078014184398,0.012048192771084338,0.03634232121922626,0.030882352941176472
TLN1,0.041666666666666664,0.03404255319148936,0.02127659574468085,0.0,0.035169988276670575,0.04411764705882353
CREB3,0.052083333333333336,0.01276595744680851,0.014184397163120567,0.018072289156626505,0.021101992966002344,0.013235294117647059
GBA2,0.08333333333333333,0.06808510638297872,0.07092198581560284,0.0783132530120482,0.0984759671746776,0.07794117647058824
RGP1,0.052083333333333336,0.02553191489361702,0.028368794326241134,0.024096385542168676,0.03048065650644783,0.03235294117647059
RP11-112J3.16,0.0,0.00851063829787234,0.014184397163120567,0.030120481927710843,0.022274325908558032,0.013235294117647059
TMEM8B,0.13541666666666666,0.01276595744680851,0.02127659574468085,0.018072289156626505,0.041031652989449004,0.03823529411764706
RECK,0.041666666666666664,0.08936170212765958,0.0425531914893617,0.0783132530120482,0.15005861664712777,0.09558823529411764
GLIPR2,0.041666666666666664,0.03404255319148936,0.04964539007092199,0.0,0.01875732708089097,0.014705882352941176
CLTA,0.14583333333333334,0.14468085106382977,0.06382978723404255,0.04819277108433735,0.11254396248534584,0.05
GNE,0.052083333333333336,0.05106382978723404,0.03546099290780142,0.018072289156626505,0.03048065650644783,0.01911764705882353
RNF38,0.125,0.2127659574468085,0.11347517730496454,0.12048192771084337,0.20046893317702227,0.13970588235294118
EBLN3,0.03125,0.06382978723404255,0.0,0.04819277108433735,0.06213364595545135,0.052941176470588235
ZCCHC7,0.09375,0.3404255319148936,0.2127659574468085,0.22289156626506024,0.37749120750293086,0.3014705882352941
GRHPR,0.09375,0.07659574468085106,0.028368794326241134,0.04819277108433735,0.08089097303634232,0.058823529411764705
RP11-613M10.9,0.08333333333333333,0.07234042553191489,0.028368794326241134,0.08433734939759036,0.08323563892145369,0.06470588235294118
FRMPD1,0.010416666666666666,0.01276595744680851,0.0070921985815602835,0.012048192771084338,0.038686987104337635,0.026470588235294117
